tpep_pickup_datetime,tpep_dropoff_datetime,passenger_count,trip_distance,fare_amount,tip_amount,payment_type,PULocationID,DOLocationID
2023-01-29 11:35:00,2023-01-29 12:35:00,1,17.79,48.96,4.44,No charge,32,66
2023-02-07 16:14:00,2023-02-07 17:09:00,1,7.88,21.69,1.97,Credit card,109,63
2023-01-05 03:52:00,2023-01-05 04:45:00,3,15.12,41.61,3.78,Credit card,1,228
2023-02-21 04:51:00,2023-02-21 05:15:00,3,2.39,6.58,0.6,Credit card,182,101
2023-01-21 03:22:00,2023-01-21 04:12:00,3,9.78,26.92,2.44,Credit card,174,139
2023-03-09 11:17:00,2023-03-09 12:16:00,5,19.84,54.6,4.95,Credit card,169,119
2023-01-14 06:46:00,2023-01-14 07:11:00,5,15.52,42.71,3.88,Credit card,248,57
2023-01-02 11:25:00,2023-01-02 12:15:00,5,4.61,12.69,1.15,Credit card,108,131
2023-01-24 17:40:00,2023-01-24 17:47:00,2,10.28,28.29,2.57,Cash,30,37
2023-02-20 08:43:00,2023-02-20 09:05:00,5,5.06,13.93,1.26,Credit card,225,111
2023-02-23 03:50:00,2023-02-23 04:21:00,3,8.49,23.37,2.12,Credit card,89,153
2023-02-22 17:09:00,2023-02-22 17:19:00,3,15.71,43.24,3.92,Credit card,234,250
2023-03-07 12:53:00,2023-03-07 13:29:00,2,15.54,42.77,3.88,Cash,168,242
2023-02-08 00:12:00,2023-02-08 00:32:00,2,4.95,13.62,1.24,Cash,231,208
2023-01-27 20:51:00,2023-01-27 21:19:00,5,18.48,50.86,4.62,Credit card,126,170
2023-01-14 20:56:00,2023-01-14 21:29:00,4,12.06,33.19,3.01,Credit card,61,257
2023-01-18 20:35:00,2023-01-18 21:33:00,2,7.91,21.77,1.98,Credit card,120,113
2023-01-31 00:36:00,2023-01-31 01:00:00,1,10.29,28.32,2.57,Credit card,190,175
2023-01-21 22:29:00,2023-01-21 22:47:00,3,12.3,33.85,3.07,Credit card,121,89
2023-02-04 13:46:00,2023-02-04 14:24:00,1,11.42,31.43,2.85,Cash,48,135
2023-02-21 20:43:00,2023-02-21 21:07:00,3,9.98,27.47,2.49,Credit card,202,206
2023-01-23 08:48:00,2023-01-23 09:04:00,3,10.35,28.49,2.59,Credit card,59,73
2023-02-15 10:44:00,2023-02-15 10:56:00,2,3.94,10.84,0.98,Credit card,185,259
2023-02-20 02:53:00,2023-02-20 03:21:00,2,16.35,45.0,4.08,Cash,223,148
2023-03-01 14:00:00,2023-03-01 14:55:00,1,11.06,30.44,2.76,Credit card,11,225
2023-03-04 08:04:00,2023-03-04 08:11:00,3,3.06,8.42,0.76,Credit card,189,105
2023-01-31 17:25:00,2023-01-31 18:19:00,1,15.44,42.49,3.86,Credit card,237,44
2023-01-24 10:08:00,2023-01-24 10:25:00,4,18.68,51.41,4.67,Credit card,34,26
2023-02-14 11:24:00,2023-02-14 11:34:00,1,18.97,52.21,4.74,Cash,135,261
2023-03-07 20:38:00,2023-03-07 21:11:00,5,7.7,21.19,1.92,Credit card,62,59
2023-02-28 09:48:00,2023-02-28 10:25:00,1,3.14,8.64,0.78,Cash,227,61
2023-03-09 07:40:00,2023-03-09 07:46:00,5,10.61,29.2,2.65,Credit card,93,70
2023-02-14 15:43:00,2023-02-14 16:39:00,5,2.7,7.43,0.67,Credit card,116,257
2023-02-11 22:41:00,2023-02-11 23:16:00,5,18.71,51.49,4.67,Cash,133,125
2023-01-16 07:30:00,2023-01-16 08:07:00,4,4.08,11.23,1.02,Credit card,193,19
2023-03-08 16:45:00,2023-03-08 16:59:00,1,5.43,14.94,1.36,Credit card,30,119
2023-02-02 01:20:00,2023-02-02 01:37:00,1,8.43,23.2,2.11,Credit card,61,66
2023-01-16 09:45:00,2023-01-16 10:11:00,4,7.97,21.93,1.99,Credit card,28,245
2023-01-13 17:44:00,2023-01-13 18:19:00,3,16.0,44.03,4.0,Credit card,77,57
2023-03-07 13:32:00,2023-03-07 14:23:00,2,9.4,25.87,2.35,No charge,121,44
2023-02-19 17:56:00,2023-02-19 18:56:00,1,3.83,10.54,0.96,No charge,3,12
2023-02-14 10:44:00,2023-02-14 11:22:00,2,5.71,15.71,1.43,Credit card,37,236
2023-01-17 18:03:00,2023-01-17 18:27:00,4,10.43,28.71,2.61,Credit card,147,24
2023-02-19 08:18:00,2023-02-19 09:12:00,3,3.38,9.3,0.84,Credit card,92,257
2023-02-28 10:03:00,2023-02-28 10:28:00,3,12.43,34.21,3.1,Credit card,87,251
2023-01-06 08:18:00,2023-01-06 08:32:00,3,11.53,31.73,2.88,Credit card,40,94
2023-02-17 16:34:00,2023-02-17 17:28:00,4,14.44,39.74,3.61,Credit card,178,22
2023-01-04 01:53:00,2023-01-04 02:53:00,5,18.79,51.71,4.69,Credit card,42,157
2023-01-07 18:22:00,2023-01-07 18:33:00,5,18.29,50.34,4.57,Credit card,66,89
2023-03-02 19:44:00,2023-03-02 20:41:00,2,18.95,52.15,4.73,Credit card,124,202
2023-01-05 09:58:00,2023-01-05 10:36:00,5,5.27,14.5,1.32,Credit card,145,197
2023-01-01 13:56:00,2023-01-01 14:44:00,5,3.07,8.45,0.77,Cash,120,45
2023-02-07 12:53:00,2023-02-07 13:06:00,3,6.39,17.59,1.6,Credit card,109,79
2023-01-13 12:21:00,2023-01-13 12:39:00,3,17.95,49.4,4.48,Credit card,92,39
2023-02-27 09:47:00,2023-02-27 10:38:00,2,19.46,53.56,4.86,Credit card,60,155
2023-01-22 01:34:00,2023-01-22 01:41:00,1,17.26,47.5,4.31,Credit card,227,149
2023-01-07 04:28:00,2023-01-07 05:02:00,2,2.65,7.29,0.66,Credit card,240,52
2023-03-06 08:50:00,2023-03-06 09:19:00,2,18.97,52.21,4.74,Credit card,212,251
2023-01-14 17:55:00,2023-01-14 18:45:00,4,8.76,24.11,2.19,No charge,98,147
2023-01-01 19:58:00,2023-01-01 20:58:00,4,0.68,1.87,0.17,Credit card,14,258
2023-01-20 21:48:00,2023-01-20 22:26:00,2,9.13,25.13,2.28,Credit card,218,125
2023-02-16 00:47:00,2023-02-16 00:59:00,2,1.4,3.85,0.35,Credit card,170,204
2023-02-11 12:10:00,2023-02-11 12:15:00,2,11.11,30.58,2.77,No charge,210,256
2023-02-03 23:16:00,2023-02-03 23:40:00,5,7.1,19.54,1.77,Cash,256,131
2023-01-06 12:03:00,2023-01-06 12:10:00,4,9.73,26.78,2.43,Cash,171,21
2023-02-26 05:40:00,2023-02-26 06:28:00,2,12.46,34.29,3.11,Credit card,73,78
2023-02-28 01:08:00,2023-02-28 02:07:00,3,17.44,48.0,4.36,No charge,147,51
2023-03-02 16:32:00,2023-03-02 17:15:00,3,13.41,36.91,3.35,Credit card,106,116
2023-02-26 02:48:00,2023-02-26 03:48:00,5,8.96,24.66,2.24,Credit card,94,55
2023-02-13 23:34:00,2023-02-13 23:44:00,5,16.48,45.36,4.12,Cash,63,51
2023-03-02 00:13:00,2023-03-02 00:39:00,1,18.16,49.98,4.54,Cash,154,254
2023-02-14 09:44:00,2023-02-14 10:18:00,1,2.84,7.82,0.71,Credit card,255,61
2023-01-02 10:21:00,2023-01-02 10:28:00,1,10.87,29.92,2.72,Credit card,35,225
2023-01-01 14:26:00,2023-01-01 14:37:00,5,6.05,16.65,1.51,Credit card,253,103
2023-02-18 10:38:00,2023-02-18 11:16:00,5,1.42,3.91,0.35,Credit card,157,48
2023-02-20 05:05:00,2023-02-20 05:59:00,5,13.54,37.26,3.38,Credit card,134,225
2023-02-07 10:34:00,2023-02-07 11:21:00,3,17.32,47.67,4.33,No charge,129,233
2023-01-02 01:53:00,2023-01-02 02:45:00,5,3.68,10.13,0.92,Credit card,252,70
2023-01-02 12:32:00,2023-01-02 12:56:00,3,16.34,44.97,4.08,Cash,135,47
2023-02-18 04:31:00,2023-02-18 04:37:00,1,17.14,47.17,4.28,Cash,11,228
2023-03-07 17:39:00,2023-03-07 18:20:00,1,18.33,50.45,4.58,Credit card,148,10
2023-01-26 00:10:00,2023-01-26 01:03:00,1,5.67,15.6,1.42,Cash,80,185
2023-02-18 18:20:00,2023-02-18 18:44:00,2,18.13,49.9,4.53,Credit card,191,80
2023-01-27 02:16:00,2023-01-27 03:01:00,2,6.75,18.58,1.69,Credit card,30,13
2023-01-02 13:26:00,2023-01-02 13:44:00,4,11.27,31.02,2.81,Credit card,229,84
2023-02-15 17:06:00,2023-02-15 17:31:00,4,1.48,4.07,0.37,Credit card,84,86
2023-03-05 12:29:00,2023-03-05 12:46:00,4,1.36,3.74,0.34,Cash,150,157
2023-03-03 08:26:00,2023-03-03 08:43:00,2,14.55,40.04,3.63,No charge,189,144
2023-02-09 04:36:00,2023-02-09 04:59:00,2,9.17,25.24,2.29,Credit card,21,63
2023-01-17 07:36:00,2023-01-17 07:58:00,4,5.5,15.14,1.37,Cash,37,43
2023-01-10 17:46:00,2023-01-10 18:25:00,4,4.21,11.59,1.05,Credit card,246,158
2023-01-09 18:24:00,2023-01-09 18:49:00,5,13.56,37.32,3.39,Cash,102,185
2023-02-17 17:32:00,2023-02-17 18:26:00,4,0.51,1.4,0.13,Credit card,232,24
2023-01-14 13:16:00,2023-01-14 13:49:00,5,16.21,44.61,4.05,Credit card,245,205
2023-01-22 22:24:00,2023-01-22 23:11:00,3,2.05,5.64,0.51,Credit card,177,224
2023-01-18 11:16:00,2023-01-18 11:28:00,2,4.23,11.64,1.06,Credit card,213,101
2023-02-26 09:55:00,2023-02-26 10:17:00,4,8.03,22.1,2.01,Credit card,102,204
2023-02-17 22:03:00,2023-02-17 22:17:00,2,9.95,27.38,2.48,Cash,22,8
2023-01-23 23:24:00,2023-01-23 23:39:00,2,7.42,20.42,1.85,Credit card,19,172
2023-02-02 06:17:00,2023-02-02 06:39:00,2,6.75,18.58,1.69,Cash,147,208
2023-01-25 07:58:00,2023-01-25 08:10:00,3,19.3,53.12,4.82,Cash,40,96
2023-02-06 03:02:00,2023-02-06 03:07:00,1,13.01,35.81,3.25,Credit card,167,162
2023-01-08 04:37:00,2023-01-08 05:21:00,4,0.96,2.64,0.24,Credit card,91,96
2023-02-03 22:56:00,2023-02-03 23:36:00,1,8.89,24.47,2.22,Cash,72,145
2023-02-06 22:58:00,2023-02-06 23:35:00,1,17.56,48.33,4.39,Credit card,140,258
2023-02-11 18:41:00,2023-02-11 18:52:00,1,6.38,17.56,1.59,Credit card,239,102
2023-02-21 10:15:00,2023-02-21 10:33:00,2,2.34,6.44,0.58,Credit card,78,177
2023-01-23 03:17:00,2023-01-23 03:56:00,5,15.29,42.08,3.82,Credit card,199,110
2023-03-05 11:08:00,2023-03-05 11:35:00,2,12.32,33.91,3.08,No charge,17,198
2023-01-21 13:23:00,2023-01-21 14:03:00,2,11.62,31.98,2.9,Credit card,218,129
2023-01-28 07:18:00,2023-01-28 07:43:00,1,1.54,4.24,0.38,Credit card,229,137
2023-03-04 06:18:00,2023-03-04 06:40:00,2,3.24,8.92,0.81,Credit card,138,27
2023-01-08 08:06:00,2023-01-08 08:20:00,1,12.64,34.79,3.16,Cash,147,137
2023-03-01 12:06:00,2023-03-01 12:56:00,5,4.55,12.52,1.14,Cash,210,164
2023-03-01 03:42:00,2023-03-01 04:38:00,4,10.33,28.43,2.58,Credit card,158,131
2023-03-11 03:20:00,2023-03-11 03:43:00,1,11.13,30.63,2.78,Credit card,153,151
2023-01-03 21:12:00,2023-01-03 21:53:00,5,6.03,16.6,1.51,Credit card,163,246
2023-01-09 12:15:00,2023-01-09 12:35:00,4,18.99,52.26,4.74,Credit card,101,110
2023-02-06 21:20:00,2023-02-06 21:35:00,3,16.93,46.59,4.23,Credit card,155,73
2023-02-04 12:30:00,2023-02-04 12:39:00,1,14.59,40.15,3.64,No charge,10,67
2023-02-04 07:56:00,2023-02-04 08:20:00,1,2.02,5.56,0.5,Credit card,183,50
2023-02-20 07:23:00,2023-02-20 08:07:00,3,2.57,7.07,0.64,Credit card,134,3
2023-02-13 07:50:00,2023-02-13 08:16:00,3,10.11,27.82,2.52,Cash,6,226
2023-01-06 02:35:00,2023-01-06 03:14:00,1,3.63,9.99,0.91,Credit card,258,66
2023-02-27 22:59:00,2023-02-27 23:32:00,3,19.58,53.89,4.89,Credit card,211,155
2023-01-01 20:38:00,2023-01-01 20:46:00,2,3.59,9.88,0.9,Credit card,51,111
2023-03-05 23:23:00,2023-03-05 23:36:00,4,10.01,27.55,2.5,Credit card,147,256
2023-01-16 14:23:00,2023-01-16 14:29:00,4,7.6,20.92,1.9,Cash,128,155
2023-01-08 12:37:00,2023-01-08 13:12:00,4,12.97,35.7,3.24,Credit card,258,139
2023-02-15 11:57:00,2023-02-15 12:45:00,2,3.02,8.31,0.75,Credit card,51,167
2023-02-09 11:53:00,2023-02-09 12:01:00,3,8.89,24.47,2.22,Credit card,154,19
2023-02-28 16:49:00,2023-02-28 17:00:00,5,5.86,16.13,1.46,Cash,70,223
2023-01-31 03:40:00,2023-01-31 04:09:00,3,17.81,49.02,4.45,Credit card,134,57
2023-02-21 12:07:00,2023-02-21 12:15:00,1,1.29,3.55,0.32,Credit card,220,133
2023-01-09 16:19:00,2023-01-09 16:29:00,4,18.32,50.42,4.58,No charge,163,205
2023-02-18 01:46:00,2023-02-18 02:18:00,3,16.74,46.07,4.18,Credit card,136,119
2023-01-04 20:57:00,2023-01-04 21:27:00,5,6.3,17.34,1.57,Cash,57,253
2023-01-21 21:55:00,2023-01-21 22:11:00,1,15.89,43.73,3.97,Credit card,177,85
2023-01-20 05:50:00,2023-01-20 06:40:00,2,1.11,3.05,0.28,Credit card,115,185
2023-03-05 00:19:00,2023-03-05 01:02:00,2,19.35,53.25,4.83,Credit card,149,225
2023-02-21 14:09:00,2023-02-21 14:51:00,5,10.77,29.64,2.69,Credit card,241,148
2023-02-13 06:44:00,2023-02-13 07:29:00,1,6.41,17.64,1.6,Credit card,123,227
2023-01-25 16:12:00,2023-01-25 17:10:00,4,7.57,20.83,1.89,Credit card,69,181
2023-01-05 05:42:00,2023-01-05 06:31:00,3,1.79,4.93,0.45,Credit card,63,109
2023-01-07 18:24:00,2023-01-07 19:13:00,1,19.79,54.47,4.94,Credit card,221,135
2023-03-04 07:09:00,2023-03-04 07:42:00,2,1.27,3.5,0.32,Credit card,16,103
2023-01-26 12:29:00,2023-01-26 13:13:00,5,13.27,36.52,3.31,No charge,78,201
2023-02-19 10:16:00,2023-02-19 10:43:00,5,9.13,25.13,2.28,Credit card,122,117
2023-02-21 07:00:00,2023-02-21 07:24:00,3,19.0,52.29,4.74,No charge,258,29
2023-03-01 21:39:00,2023-03-01 22:05:00,5,5.3,14.59,1.32,Credit card,217,27
2023-01-03 23:52:00,2023-01-04 00:49:00,5,10.88,29.94,2.72,Credit card,114,13
2023-01-17 07:48:00,2023-01-17 08:05:00,1,9.91,27.27,2.47,Credit card,146,42
2023-01-29 15:00:00,2023-01-29 15:50:00,4,14.21,39.11,3.55,Cash,237,224
2023-01-02 10:12:00,2023-01-02 11:05:00,3,1.83,5.04,0.46,Cash,86,21
2023-01-19 20:32:00,2023-01-19 21:19:00,1,4.28,11.78,1.07,Credit card,167,136
2023-02-23 10:23:00,2023-02-23 11:19:00,4,4.68,12.88,1.17,Cash,129,221
2023-01-14 02:59:00,2023-01-14 03:38:00,1,14.89,40.98,3.72,Credit card,165,145
2023-03-10 11:19:00,2023-03-10 11:29:00,1,4.19,11.53,1.05,Credit card,257,10
2023-03-06 20:56:00,2023-03-06 21:49:00,5,11.68,32.15,2.92,No charge,132,225
2023-02-06 06:05:00,2023-02-06 06:58:00,4,4.7,12.94,1.17,Cash,58,141
2023-01-08 00:04:00,2023-01-08 00:38:00,3,17.3,47.61,4.32,No charge,257,106
2023-01-28 05:46:00,2023-01-28 06:27:00,3,18.87,51.93,4.71,Credit card,141,194
2023-01-15 18:52:00,2023-01-15 19:05:00,4,10.61,29.2,2.65,Credit card,174,128
2023-02-21 07:59:00,2023-02-21 08:09:00,5,7.37,20.28,1.84,Credit card,175,213
2023-01-22 21:19:00,2023-01-22 22:16:00,2,5.06,13.93,1.26,Credit card,209,151
2023-02-21 13:57:00,2023-02-21 14:53:00,1,1.47,4.05,0.37,Cash,204,180
2023-02-05 10:07:00,2023-02-05 10:56:00,5,5.74,15.8,1.43,Credit card,7,26
2023-03-03 15:00:00,2023-03-03 15:34:00,4,13.26,36.49,3.31,Credit card,51,15
2023-02-19 04:52:00,2023-02-19 05:03:00,1,10.91,30.03,2.73,Credit card,259,22
2023-01-31 04:40:00,2023-01-31 05:14:00,3,18.91,52.04,4.72,Credit card,178,65
2023-02-04 22:31:00,2023-02-04 22:55:00,2,8.23,22.65,2.06,Credit card,31,251
2023-03-10 18:39:00,2023-03-10 19:27:00,3,14.03,38.61,3.5,Credit card,154,21
2023-03-09 07:59:00,2023-03-09 08:45:00,4,10.04,27.63,2.51,Cash,55,233
2023-01-13 17:43:00,2023-01-13 18:33:00,1,10.5,28.9,2.62,Credit card,156,16
2023-03-04 17:49:00,2023-03-04 18:43:00,4,5.72,15.74,1.43,Cash,44,205
2023-03-07 21:57:00,2023-03-07 22:31:00,1,9.37,25.79,2.34,Credit card,81,160
2023-01-08 03:19:00,2023-01-08 03:54:00,5,9.68,26.64,2.42,Credit card,166,41
2023-02-15 13:59:00,2023-02-15 14:18:00,2,14.28,39.3,3.57,Credit card,30,108
2023-03-09 20:28:00,2023-03-09 20:47:00,5,18.84,51.85,4.71,Cash,136,125
2023-02-01 11:32:00,2023-02-01 11:46:00,5,6.92,19.05,1.73,Credit card,14,152
2023-01-05 21:18:00,2023-01-05 22:18:00,4,1.32,3.63,0.33,Credit card,106,13
2023-01-09 21:23:00,2023-01-09 22:07:00,2,10.18,28.02,2.54,Credit card,75,203
2023-02-09 18:50:00,2023-02-09 19:11:00,1,11.12,30.6,2.78,Credit card,79,79
2023-01-22 03:07:00,2023-01-22 03:35:00,1,3.78,10.4,0.94,Cash,194,42
2023-01-07 22:03:00,2023-01-07 22:33:00,3,15.33,42.19,3.83,Cash,96,169
2023-02-01 00:02:00,2023-02-01 00:18:00,1,19.71,54.25,4.92,Credit card,40,249
2023-02-25 02:00:00,2023-02-25 02:49:00,4,18.94,52.13,4.73,Credit card,256,121
2023-02-25 21:00:00,2023-02-25 21:47:00,5,4.34,11.94,1.08,Cash,107,209
2023-02-24 05:07:00,2023-02-24 05:33:00,5,17.57,48.36,4.39,Credit card,17,158
2023-02-06 02:36:00,2023-02-06 03:31:00,5,14.24,39.19,3.56,Credit card,15,121
2023-01-30 16:58:00,2023-01-30 17:58:00,2,9.35,25.73,2.33,Credit card,13,227
2023-01-03 16:43:00,2023-01-03 17:08:00,1,11.04,30.38,2.76,Credit card,247,24
2023-02-27 17:15:00,2023-02-27 17:49:00,4,17.07,46.98,4.26,Credit card,214,230
2023-01-25 21:05:00,2023-01-25 21:41:00,2,9.86,27.14,2.46,Cash,151,26
2023-02-11 00:14:00,2023-02-11 00:20:00,3,7.78,21.41,1.94,Credit card,43,58
2023-02-14 15:44:00,2023-02-14 15:53:00,4,10.12,27.85,2.53,Credit card,114,126
2023-01-21 18:22:00,2023-01-21 18:57:00,4,11.79,32.45,2.94,Cash,81,28
2023-02-02 09:16:00,2023-02-02 09:28:00,4,4.19,11.53,1.05,Credit card,141,128
2023-02-20 08:07:00,2023-02-20 08:34:00,5,18.07,49.73,4.51,Credit card,30,94
2023-02-04 04:07:00,2023-02-04 04:42:00,4,13.65,37.57,3.41,Credit card,30,191
2023-02-09 07:23:00,2023-02-09 07:57:00,1,12.85,35.37,3.21,Credit card,99,5
2023-01-17 21:45:00,2023-01-17 22:44:00,4,2.44,6.72,0.61,Cash,94,157
2023-03-03 20:48:00,2023-03-03 21:03:00,5,12.28,33.8,3.07,Cash,211,52
2023-02-23 07:51:00,2023-02-23 08:14:00,4,2.86,7.87,0.71,Credit card,37,243
2023-03-02 03:15:00,2023-03-02 04:09:00,3,2.03,5.59,0.51,Cash,89,151
2023-02-04 14:16:00,2023-02-04 14:43:00,3,10.78,29.67,2.69,Credit card,255,262
2023-01-08 19:12:00,2023-01-08 19:55:00,5,8.35,22.98,2.09,Cash,214,80
2023-02-26 07:23:00,2023-02-26 08:04:00,1,11.98,32.97,2.99,Credit card,14,183
2023-01-27 21:15:00,2023-01-27 21:28:00,1,2.24,6.16,0.56,Credit card,192,107
2023-01-23 10:22:00,2023-01-23 10:59:00,2,8.9,24.49,2.22,Credit card,182,154
2023-03-06 21:48:00,2023-03-06 21:59:00,5,3.91,10.76,0.98,Credit card,130,205
2023-01-07 16:34:00,2023-01-07 17:04:00,4,19.75,54.36,4.93,Credit card,224,116
2023-01-08 11:12:00,2023-01-08 12:09:00,5,11.44,31.48,2.86,Credit card,43,17
2023-01-25 09:23:00,2023-01-25 10:13:00,2,13.91,38.28,3.47,Cash,181,156
2023-01-15 00:54:00,2023-01-15 01:49:00,5,6.85,18.85,1.71,Credit card,169,25
2023-02-04 14:07:00,2023-02-04 14:18:00,5,2.35,6.47,0.59,No charge,96,126
2023-03-06 18:40:00,2023-03-06 19:05:00,2,19.53,53.75,4.88,Credit card,203,178
2023-02-27 16:46:00,2023-02-27 17:26:00,1,6.08,16.73,1.52,Credit card,68,47
2023-01-15 01:01:00,2023-01-15 01:47:00,4,8.76,24.11,2.19,Cash,92,200
2023-03-09 07:48:00,2023-03-09 07:57:00,2,13.17,36.25,3.29,Credit card,178,51
2023-02-05 11:08:00,2023-02-05 12:03:00,3,0.98,2.7,0.25,Cash,151,197
2023-01-29 19:47:00,2023-01-29 20:11:00,1,16.3,44.86,4.07,Cash,47,21
2023-02-02 19:57:00,2023-02-02 20:36:00,3,10.96,30.16,2.74,Credit card,3,143
2023-01-10 16:45:00,2023-01-10 17:19:00,1,5.93,16.32,1.48,Credit card,103,248
2023-01-09 07:55:00,2023-01-09 08:25:00,4,1.7,4.68,0.42,Credit card,22,1
2023-01-01 11:20:00,2023-01-01 12:02:00,4,3.67,10.1,0.92,Credit card,116,241
2023-01-29 01:25:00,2023-01-29 01:56:00,5,17.95,49.4,4.48,Credit card,104,58
2023-02-10 11:32:00,2023-02-10 11:52:00,3,13.88,38.2,3.47,Cash,259,126
2023-02-02 18:15:00,2023-02-02 18:59:00,1,5.37,14.78,1.34,Credit card,130,52
2023-03-11 07:11:00,2023-03-11 07:31:00,4,1.78,4.9,0.44,Credit card,48,223
2023-01-25 13:18:00,2023-01-25 13:58:00,2,13.97,38.45,3.49,Credit card,27,96
2023-01-10 07:19:00,2023-01-10 07:34:00,4,11.66,32.09,2.91,No charge,15,61
2023-01-13 01:27:00,2023-01-13 02:02:00,2,8.39,23.09,2.1,Credit card,263,181
2023-01-08 22:42:00,2023-01-08 23:11:00,1,7.59,20.89,1.9,Credit card,134,133
2023-01-18 01:21:00,2023-01-18 01:30:00,4,4.73,13.02,1.18,Credit card,76,89
2023-02-09 05:29:00,2023-02-09 05:55:00,4,13.56,37.32,3.39,No charge,30,173
2023-02-10 20:30:00,2023-02-10 20:48:00,1,19.43,53.47,4.85,No charge,126,5
2023-02-20 16:45:00,2023-02-20 17:42:00,4,3.93,10.82,0.98,Credit card,84,204
2023-02-20 11:50:00,2023-02-20 12:39:00,2,12.14,33.41,3.03,Cash,54,162
2023-02-16 15:26:00,2023-02-16 16:08:00,4,8.77,24.14,2.19,Credit card,263,61
2023-02-07 03:23:00,2023-02-07 03:55:00,3,9.21,25.35,2.3,No charge,222,190
2023-01-10 09:38:00,2023-01-10 10:33:00,5,5.46,15.03,1.36,Credit card,2,63
2023-01-03 09:22:00,2023-01-03 09:54:00,2,16.59,45.66,4.14,Credit card,146,44
2023-01-09 03:46:00,2023-01-09 04:27:00,3,9.96,27.41,2.49,Credit card,18,239
2023-02-02 05:08:00,2023-02-02 06:03:00,1,11.1,30.55,2.77,Credit card,16,28
2023-02-20 10:42:00,2023-02-20 11:08:00,2,6.44,17.72,1.61,Cash,159,198
2023-01-09 11:18:00,2023-01-09 11:57:00,5,4.05,11.15,1.01,Credit card,209,171
2023-02-24 08:00:00,2023-02-24 08:49:00,5,2.18,6.0,0.54,No charge,205,30
2023-02-24 10:26:00,2023-02-24 10:46:00,1,14.43,39.71,3.6,Credit card,113,154
2023-01-30 12:43:00,2023-01-30 12:59:00,1,4.33,11.92,1.08,Credit card,178,209
2023-02-05 01:33:00,2023-02-05 02:20:00,2,13.96,38.42,3.49,Credit card,209,63
2023-01-02 02:57:00,2023-01-02 03:44:00,4,8.11,22.32,2.03,Credit card,124,57
2023-01-27 13:33:00,2023-01-27 13:42:00,1,8.61,23.7,2.15,Cash,15,208
2023-02-07 15:58:00,2023-02-07 16:50:00,4,9.65,26.56,2.41,Credit card,45,63
2023-02-05 07:09:00,2023-02-05 07:59:00,3,7.67,21.11,1.92,Credit card,94,248
2023-01-08 17:01:00,2023-01-08 17:42:00,5,2.46,6.77,0.61,Credit card,107,141
2023-03-07 23:26:00,2023-03-08 00:24:00,4,6.54,18.0,1.63,Credit card,128,93
2023-02-20 22:19:00,2023-02-20 22:55:00,5,13.44,36.99,3.36,No charge,38,107
2023-01-23 02:16:00,2023-01-23 02:28:00,4,13.48,37.1,3.37,Credit card,97,88
2023-02-22 01:27:00,2023-02-22 02:09:00,3,6.08,16.73,1.52,Cash,198,108
2023-02-17 10:22:00,2023-02-17 11:05:00,1,9.47,26.06,2.36,Credit card,192,46
2023-01-16 10:27:00,2023-01-16 11:01:00,3,4.27,11.75,1.07,Credit card,7,77
2023-03-04 09:05:00,2023-03-04 09:30:00,1,4.6,12.66,1.15,No charge,44,217
2023-02-04 15:43:00,2023-02-04 16:23:00,1,0.95,2.61,0.24,Credit card,7,169
2023-01-16 10:16:00,2023-01-16 10:27:00,5,17.99,49.51,4.49,Credit card,194,129
2023-01-13 15:18:00,2023-01-13 16:15:00,3,4.61,12.69,1.15,Credit card,1,201
2023-01-25 11:27:00,2023-01-25 12:00:00,4,4.94,13.6,1.23,Credit card,62,196
2023-01-28 09:49:00,2023-01-28 10:05:00,3,5.95,16.38,1.49,Cash,89,88
2023-01-25 10:20:00,2023-01-25 10:44:00,5,2.98,8.2,0.74,Credit card,18,253
2023-02-14 21:14:00,2023-02-14 21:44:00,1,12.97,35.7,3.24,Cash,108,238
2023-01-14 06:47:00,2023-01-14 06:56:00,5,1.97,5.42,0.49,Credit card,135,73
2023-01-06 18:12:00,2023-01-06 18:55:00,2,3.12,8.59,0.78,Credit card,67,161
2023-01-16 05:16:00,2023-01-16 05:27:00,2,13.07,35.97,3.26,Credit card,93,58
2023-02-09 13:33:00,2023-02-09 14:21:00,4,7.12,19.6,1.78,Credit card,138,66
2023-01-26 02:50:00,2023-01-26 03:47:00,5,14.3,39.36,3.57,No charge,189,26
2023-02-08 07:54:00,2023-02-08 08:37:00,4,11.37,31.29,2.84,Credit card,59,77
2023-01-28 06:49:00,2023-01-28 07:43:00,4,5.49,15.11,1.37,Credit card,187,36
2023-02-14 01:49:00,2023-02-14 02:46:00,2,13.19,36.3,3.29,Cash,235,19
2023-01-08 00:02:00,2023-01-08 00:31:00,4,2.77,7.62,0.69,Cash,69,19
2023-02-02 20:53:00,2023-02-02 21:18:00,2,10.96,30.16,2.74,Credit card,98,140
2023-01-23 21:50:00,2023-01-23 22:26:00,1,9.02,24.82,2.25,Cash,8,67
2023-01-23 10:41:00,2023-01-23 11:27:00,5,5.72,15.74,1.43,Credit card,134,18
2023-03-07 14:49:00,2023-03-07 15:36:00,4,12.28,33.8,3.07,Credit card,56,261
2023-02-26 21:24:00,2023-02-26 21:32:00,2,17.49,48.14,4.37,Credit card,114,112
2023-02-15 03:05:00,2023-02-15 03:15:00,3,19.98,54.99,4.99,Credit card,88,115
2023-02-24 01:11:00,2023-02-24 01:29:00,4,12.35,33.99,3.08,Credit card,138,166
